Royal Albert Hall,"Highly detailed, Gothic-style monument to commemorate Price Albert, husband of Queen Victoria. Opposite the Royal Albert Hall."
Diana Memorial Playground,"Diana, Princess of Wales Memorial Playground"
Elfin Oak,A 900-year-old tree stump carved and painted to feature elves and small animals.
Italian Gardens,A 900-year-old tree stump carved and painted to feature elves and small animals.
Kensington Palace,A royal residence which is still used by some members of the ruling family. Much of it is however open to the public and it is a very popular tourist attraction perhaps due as much to its association with Princess Diana as anything else. The King's Gallery here is a magnificent Regency period court drawing room and contains some impressive paintings including a Van Dyke. Also a nice restaurant on site called The Orangery.
The Round Pond,A pond that is round. Deckchairs can be hired for £1.50. The park benches and grassy areas are free.
The Serpentine Gallery,"A nice free art gallery, near to the Serpentine. Each summer a pavilion next to the gallery is designed by a different architect, which then houses various cultural events."
Kensington Roof Gardens,"High above High Street Kensington is an unlikely place to find ornamental gardens. Nevertheless, three themed gardens can be found here: a Spanish Garden, a Tudor Garden and an English Woodland, covering 1.5 acres of rooftop. They were created in the 1930s by the owners of what was then the department store underneath. You can gaze at a stream and its resident flamingos while looking over the rooftops of Kensington. A restaurant and nightclub can also be found up here."
Roper's Garden,"Small green area, with benches, by the Thames. Created in the crater of a World War II bomb site, it contains an ancient cherry tree to commemorate the visit of Gunji Koizumi, the man who introduced judo to the country. Named after Margaret Roper née More, to whom the area was a gift from her father, Sir Thomas More, on her marriage to William Roper."
Alfred Hitchcock's House,A plaque erected in 1999 marks the house where the famous director lived from 1926 to 1939.
Bram Stoker's House,"In 1977, the London Dracula Society unveiled the plaque that marks the home of the author of Dracula."
Mark Twain's House,The American writer lived at this address from 1896 to 1897.
Oscar Wilde's House,The famous Victorian writer lived at this house.
Rosalind Franklin's House,One of the discoverers of the DNA molecule lived here in the 1950s until her death in 1958.
T. S. Elliot's House,The poet lived and died in this house.
Sir William Gilbert's House,One half of the comic opera writing team Gilbert & Sullivan lived here.
Sir Winston Churchill's House,One of the UK's greatest prime ministers lived and died at this address.
Billionaries' Row,"One of the most expensive residential streets on the planet! Most of the buildings here are embassies or ambassadorial residences but the rest of the mansions belong to some of the richest people in the country (or elsewhere). For added historical value, during World War II, the current Norwegian embassy was where King Haakon VII led the Norwegian government-in-exile (commemorated by a blue plaque) and MI19's ""London Cage"" prisoner-of-war facility was located here. There is no public right of way but the Crown Estate allow pedestrians and cyclists to use the street; photography is not permitted."
Brompton Oratory,Beautiful Italianate church created during the Catholic revival of the 19th century.
Carlyle's House,"Now preserved by the National Trust, this 18th century house was the home of the historian Thomas Carlyle from 1834 and now houses a museum dedicated to his life and work."
Chelsea Old Church,This church on the bank of the Thames was built in 1157. It is the only church in London with chained books. A statue of Thomas More sits in front of the church.
Crosby Hall,"All that remains of a Tudor mansion originally located in the City of London. In 1910, to avoid demolition to make way for a bank, is was moved brick by brick and reassembled at Cheyne Walk. It is now a Grade II* listed building and possibly the largest private home in the capital."
Holy Trinity Church,"From their website: ""In common with the aims of the Arts & Crafts Movement, the architect of Holy Trinity Church, John Dando Sedding, believed that a church should be 'wrought and painted over with everything that has life and beauty—in frank and fearless naturalism.'"" Naturalism or not, the church is known as an ornate building."
Royal Hospital,A retirement home for soldiers created by King Charles II. Tours around the listed building and grounds are regular and include the museum (which can be visited separately) whose exhibits contain military memorabilia donated by Chelsea Pensioners over the years.
Brompton Cemetery,"One of the ""Magnificent Seven"" old cemeteries in London.  Graves range from plain to ornate and the site can be a tranquil place to walk amid the bustle of the city.  It was opened in 1840 and is still a working cemetery, although it was closed for a some time in the late twentieth century.  Can be nice, if morbid, for an afternoon stroll, especially as a route (and cycle route) between Old Brompton Road and Fulham Road."
Penfold Post Box,"One of the few Victorian hexagonal Penfold post boxes still in use.  Although there are others in this district, this one in notable for a narrow escape during WW2: minor bomb damage can still be seen in the base of the pillar."
Police Box,This police box was intended as part of a 1990s high-tech revival of the 1920s-60s police box system.  The experiment failed and this is now the only police box left in London.  It remains as street furniture and is quite popular with fans of the TV series Doctor Who.
Royal College of Art,"A Victorian school, an currently active University, with a mission to advance knowledge of the fine arts.  Exhibitions are common.  Times and admission charges vary but can often be free, although visitors may need to book tickets to certain events."
Royal College of Music,"Victorian school of music created on a suggestion by Prince Albert.  It is still an active school but visitors may be more interested in its museum and performances.  The free museum houses instruments dating back to the 15th century with several unusual pieces.  Performances—by students, professors or visitors—are often free as well."
Saatchi Gallery,"Prestigious contemporary art gallery worth a visit. From 5 Apr to 4 Sep 2016 it has a large exhibition on the Rolling Stones, for which there are timed tickets and an admission charge."
London Cru,"Urban winery based in West London run by a team of experts that include international winemaker Gavin Monery and Master of Wine student Mark Andrew. The winery offers public tours, wine tastings, courses, and custom winemaking."
Boating on the Serpentine,Rowing boats and pedalos are available for hire from Easter until the end of October.
Earl's Court Exhibition Centre,"Hosts frequent conventions, exhibitions, concerts and events. Located on the site used for Buffalo Bill's Wild West Show in the 19th century. It has two halls, Earl's Court One and Earl's Court Two. See it while you can; the site has controversially been scheduled to be demolished and redeveloped. Times and prices vary."
Hyde Park Tennis and Sports Centre,"Contains six hard tennis courts, two mini tennis courts, a six-rink lawn bowling green and a nine-hole putting green; plus support facilities such as changing rooms and a café.  Bowling greens, tennis courts and nearby football pitches can be booked.  Putting is mostly drop-in only (as is some tennis).  Some equipment can be rented from the sports centre."
Institut Francais du Royaume-Uni,"The first in a worldwide network of institutes to promote and present the best of French culture. The site includes a café-restaurant, a cinema showing French films, the largest French library in the UK and a French language centre, as well as running other events. Set in a Kensington block that also includes the French consulate and a French school."
Le Bistrot,French café.
Children's Library,French café.
Ciné Lumière,Watch French-language movies in the Institute's cinema.
Language Centre,"Learn French or take courses on French culture from France's official teaching centre in the UK.  Intensive courses can be completed in just two weeks, general courses are closer to 10–15 weeks."
La Médiathèque,The largest French library in the UK.  Read and borrow French books from the library. Non-members are free to browse; members can borrow books.
Olympia London,"Another exhibition centre, owned by the same company as Earl's Court Exhibition Centre. It hosts the same range of conventions, fairs and events. Olympia has four halls and a conference centre, with a mix of trade shows and public events, so there is almost always something to see. Times and prices vary."
BBC Proms,"Since opening in 1871 as part of Queen Victoria's memorial to her late husband it has become one of the most famous venues in the UK, and remains one of London's main concert halls. It still mainly caters for a classical audience, but it also hosts many other varied events including the odd contemporary rock/pop acts, and its corridors are sometimes used as exhibition spaces. During July–September the Albert Hall hosts the BBC Proms. This British national institution is a series of nightly classical concerts with world-leading performers for which standing tickets can be bought on the door on the night for as little as £5."
Royal Court Theatre,Britain's leading national theatre company dedicated to new work by innovative writers from the UK and around the world.
The Troubadour,"Famous bohemian cafe with a pleasing menu of hearty dishes such as fishcakes, burgers and delicious filling salads. Good wine list too and lovely leafy garden out the back. There is a great little music venue downstairs and even accommodation on the top floor. As a music venue, the Troubadour has been programming acoustic music since the 1950s when Bob Dylan et al took to the stage. It's bigger now and has gone electric but is still one of the best venues in London for up and coming talent. The musical spectrum is broad. On any night you might catch solo singer-songwriters or full bands. No heavy rock or covers bands though. More recently it has hosted Adele, Laura Marlin, Jamie T and The Kleeks. There is a good menu too but arrive early to get a table. It can get very busy. Well worth a visit."
The Duke of York Square Shopping Complex,"Has a range of spacious branches of popular fashion chains, but lacks some of the road's character, however the small adjoining public space of Duke of York square is a welcome place for a rest between shopping, and a popular place to hang out."
Harrods,"The most famous store in London, favoured by the British establishment and owned by Mohamed Al-Fayed. Fairly strict dress code so do not turn up looking like a backpacker and expect to gain entrance."
Harvey Nichols,Large department store full of designer goods and an excellent cafe.
The Hummingbird Bakery,A nice little bakery with wonderful cupcakes. Try their red velvet cupcake that is incredibly popular with the locals.
H.R. Owen Ferrari London,"If the expensive clothes and products in other shops don't appeal, expensive cars are also available in this area."
King's Road,"One of London's smartest fashion streets, having evolved from the cutting-edge of bohemia and innovative fashion in the 60s to a more genteel place to indulge in retail therapy, albeit with a notable presence of trendy young Londoners (including many so called Sloane Rangers). It is a very attractive street that retains the atmosphere of a small town whilst being in the heart of a huge city. There is a huge range of fashion stores from upmarket chains to one-off boutiques, as well as variety of other shops, complimented by cafés, restaurants, bars, pubs and clubs. There is an obvious affluence to the road without any bling or snobbiness. King's Road stretches south-west from here for miles, though the best of the shopping is in the first mile."
Lamborghini London,"If you fancy a new car and have a lot of spare change, it might be worth a look. Poorer people are allowed to look at the shiny cars too."
Sloane Street,"Lined with high-end designer label stores, such as Chanel, Dior, Fendi, Gucci, Hermès, Jimmy Choo, Louis Vitton, and many more."
Whole Foods Market,The Kensington branch of this American chain of natural food supermarkets is the largest in the world.
The Carnival Store,"Store stocking an extensive range of budget to mid-range costumes, masks and  acessories, staff are very approachable and prepared to answer queries."
La Nuova Delizia,"Quaint Italian bistro offers 18 different pizzas, three risottos, various pasta dishes, gnocchi and other traditional Italian entrees. It’s top-notch food at a great value."
Little Japan,Japanese restaurant and take-away between South Kensington station and the museums.
McDonald's,"This is just a McDonald's, pretty much the same as any other, but this one's easily remembered location and hours of operation make it a useful to know about."
Pop's,"Simple and straight-forward ""greasy spoon"" café for a good all-day breakfast or other budget meal."
Beirut Express,Part of the local Maroush chain of Lebanese restaurants based in Edgware Rd.
Da Mario,Popular family-run ristorante with great pizzas and Italian dishes. Come early or get on the waiting list or book in advance.
Harvey Nichols,The aptly name café on the fifth floor of Harvey Nichols. A roof terrace gives a view of the rooftops of Knightsbridge.
Firezza,"Takeaway pizza isn't unusual but this local company produces not only gourmet pizza but square, metric, gourmet pizza. Take out and delivery only."
Great India Tandoori,One of Chelsea's most popular restaurants. Established by Satir Ahmed in 1960.
Kensington Creperie,"A small, cute, often crowded cafe and authentic French creperie, popular with the local French and various other South Ken expats. Given its location near the tube, it is a fine place to sit outside and watch the fashionable young people pass by."
La Bouchee,"Decent, reasonably priced French Restaurant."
The Pig's Ear,"Lively, old-world style pub/restaurant on Old Church Street. Acclaimed bistro fare and a wide selection of wines by the glass."
Sole Luna Pizza & Pasta,"This Italian bistro-style restaurant offers good food but the prices are too high compared to the rather bad service. The waiters, which change often, are not very attentive and almost yank the plates and glasses from the customer as soon as they have finished. The restaurant can be very busy due to its location, but the service leaves a lot to be desired."
Babylon,"Set amid Kensington Roof Gardens, seven floors above High Street Kensington station with a view over the city."
Bibendum,"Café, restaurant and oyster bar in Michelin House, an ornately tiled art nouveau building which belies the fact that it used to be a garage, albeit one catering to the few rich patrons who could afford an automobile in Edwardian London. Bibendum is the name of the character most commonly known as the Michelin Man."
Gordon Ramsay,"The original, flagship branch of the Ramsay empire. You are highly unlikely to find the man himself behind the stove these days, but this triple Michelin-starred eatery deserves its reputation as one of the finest on the planet. The lunch menu is just about affordable, but getting a reservation is problematic. Dress code applies."
Tom's Kitchen,"Populist spot for Tom Aikens's aptly named restaurant, albeit certainly in the ""Splurge"" category, the fish and chips make it certainly worth the difficulty getting reservations and the rather high cost."
Sloane Square Hotel,Modern restaurant/bar at the Sloane Square Hotel serving French cuisine. Popular lunch place for people working in the area.
Builders Arms,Gastropub near the Royal Marsden Hospital and just off the King's Rd.
Chelsea Potter,"Traditional pub fare, but when warm outside, best people watching spot around. Also, Aussie and Kiwi barmen solidify the awesome environment here."
Coopers Arms,"Great pints, including Peroni on tap. Best Sunday Roast around, and more of a gastropub than a traditional pub."
Maggie's,"80's themed nightclub. Named after 80's prime minister Margaret Thatcher, whose speeches can be heard playing in the toilets.  At the splurge level of costs, both to get in and at the bar."
The Phoenix,"Great pints, tremendous place for a pint on a sunny day. be sure to grab one of the outdoor tables and enjoy a cool pint on a hot day here (when not raining in London)."
Queens Head,LGBT traditional pub; real ale and standard pub food separates it from the trendier Kings Rd establishments.  Karaoke every other Saturday.
Courtfield,"CAMRA-listed gastropub, serving food and a range of beers."
Drayton Arms,A mix of traditional pub and bohemian nightspot. A good range of beer and slightly more upmarket than some other pubs in the area.
Gloucester Arms,Traditional pub.
The Prince of Teck,Traditional pub downstairs with a dining area on the first floor.
Troubadour Wines,"This cozy wine bar is a quieter alternative to the buzz next door. With a great selection of wines from around the world, many of which are not available anywhere else in London, this is a peaceful oasis where you can discover delicious and good value wines. Drink in or take home."
Zetland Arms,Traditional pub near South Kensington station.
Admiral Codrington,Gastropub.
The Antelope,Traditional pub with many original features preserved from its Georgian origin.
The Hour Glass,"This small, triangular, very easy-going pub just a little away from the main street bustle is a favorite among the locals, above all because the seating inside is designed to prevent overcrowding, but also for its pavement seating and upscale gastropub fare."
The Londonears Hostel,Youth hostel for those willing to sleep in a bunk bed in a dormitory with many others.
Park House Women's Hostel,Women only.  Single rooms with shared facilities.
Ambassadors Hotel,"Popular three star hotel situated on Collingham Road between Earls Court and Kensington. The hotel offers 140 en-suite rooms, all with modern amenities. Book direct for best rates and low prices."
Avonmore Hotel,"Popular three star hotel situated on Collingham Road between Earls Court and Kensington. The hotel offers 140 en-suite rooms, all with modern amenities. Book direct for best rates and low prices."
Chelsea House Hotel,"The staff is very gentle and helpful. It is clean, and the rooms are all right, they are a bit small, have fridge, a small TV, but no table. The hotel is not nice, but OK. The breakfast is uninteresting, except the coffee, which is awful! But, the tea and the juice are good. It is close to many pubs, cafés and shops. Good place to stay, but lots of traffic."
easyHotel Earl's Court,"Guests can only book an easyHotel on the website and rooms are priced on the basis of the earlier you book, the less you pay."
Eccleston Square Hotel,"Guests can only book an easyHotel on the website and rooms are priced on the basis of the earlier you book, the less you pay."
Exhibition Court Hotel 4,"Neat and tidy 2-star hotel less than 5 minutes walk from Earls Court tube station. They have a 24-hour front desk. Double rooms with bathroom from around £60 (summer pricing) with basic breakfast included. The rooms are nicer than many of the double rooms in the hostels along Earls Court Rd, for much the same price, although there is no wi-fi internet."
The Jade,"Long-established private 2-star hotel around 2 minutes' walk from Earls Court tube station. Well-heated, double-glazed and secure. Telephone and cable TV in room (Sky News, CNN), free wi-fi and continental breakfast."
Kensington West,"Refurbished 2 star hotel offering 24 hour reception, wireless internet, and flat screen TVs."
The Lord Jim Hotel,"One of the best hotels on Penywern Road, they have 45 rooms ranging from singles to quads. Breakfast is included, some rooms en suite. There is a TV lounge, a 24-hour concierge, and the staff is friendly and helpful. It is clean and the shared bathrooms are not bad at all."
Merlyn Court Hotel,Lovely and friendly family run bed and breakfast hotel. Totally no smoking. Located in a quiet Edwardian Garden Square. Bright and clean rooms. Family rooms are available.
St. Mark Hotel,This hotel offers 25 guest rooms all with private en-suite facilities. Book online for best deals.
Ashburn Hotel,"4-star boutique hotel with 38 newly converted (as of 2014) rooms offers continental breakfast, free wifi, AC, and champagne in the evening. Two sets of windows block out road noises effectively."
Holiday Inn London Kensington Forum,4-star hotel near Kensington High Street with 906 rooms offering the usual Holiday Inn services
Kensington House Hotel,Boutique townhouse rooms and accommodation just off Kensington High Street.
Montana Hotel,Good standard tourist class accommodation in an excellent area.
NH Harrington Hall Hotel,"Beautiful old building and useful location, with friendly and welcoming staff."
Simply Rooms & Suites,New 4 Star hotel boutique hotel offering high spec bedrooms in an excellent location off Kensington High Street (opened May 2010).
The Sloane Square Hotel,Modern and stylish hotel with good location in Chelsea close to a great array of shops.
The Beaufort Hotel,A privately owned small boutique hotel close to Harrods and Harvey Nichols offering first class service and contemporary style.
The Berkeley,Five star luxury hotel. Individually designed suites and rooms. Features Marcus Wareing's restaurant and fine afternoon tea in London at the caramel room.
Blakes Hotel,A fashionable small couture luxury 5-star hotel respected for client privacy.
54 Boutique Hotel,Across the road from the Natural History Museum.
Cadogan Hotel,"Cadogan is a classic Edwardian townhouse hotel, provides comfortable elegant five star hotel accommodation and service."
K+K Hotel George,154 rooms and free wireless (and wired) internet access. The hotel is also right next door to Earl's Court exhibition center.
Marriott London Kensington Hotel,154 rooms and free wireless (and wired) internet access. The hotel is also right next door to Earl's Court exhibition center.
myhotel Chelsea,Four star hotel on a quiet residential street on the doorstep of fashionable shops and minutes from South Kensington and King's Rd.
No. 11 Cadogan,This designer hotel and private club is arguably London's finest couture space with its beautiful facilities and impeccable service.
The Park Tower Knightsbridge Hotel,"Five star luxury hotel in a Modernist tower across the road from Harvey Nichols, with views over Knightsbridge and Hyde Park."
Internet Café,"Five star luxury hotel in a Modernist tower across the road from Harvey Nichols, with views over Knightsbridge and Hyde Park."
Global Talk Internet,"Five star luxury hotel in a Modernist tower across the road from Harvey Nichols, with views over Knightsbridge and Hyde Park."
Kensington Call Shop,"Five star luxury hotel in a Modernist tower across the road from Harvey Nichols, with views over Knightsbridge and Hyde Park."
Brompton Library,"Five star luxury hotel in a Modernist tower across the road from Harvey Nichols, with views over Knightsbridge and Hyde Park."
Chelsea Library,"Five star luxury hotel in a Modernist tower across the road from Harvey Nichols, with views over Knightsbridge and Hyde Park."
Kensington Central Library,"Five star luxury hotel in a Modernist tower across the road from Harvey Nichols, with views over Knightsbridge and Hyde Park."
Chelsea and Westminster Hospital Urgent Care Centre,The Urgent Care Centre offers a walk-in service for minor injuries and illnesses at the hospital's Accident & Emergency Department.
Kensington Police Station,The Urgent Care Centre offers a walk-in service for minor injuries and illnesses at the hospital's Accident & Emergency Department.
Sainsbury's Superstore,"A small selection of travel supplies, including visitor-to-the-UK power adaptors, can be found in the pharmacy section."
Tesco Kensington Superstore,Larger selection of world foods (for the homesick).  Some travel supplies split between the pharmacy and electronics sections.
Houses of Parliament,"On the UNESCO World Heritage List, the Palace of Westminster is the seat of Parliament in the United Kingdom. It's often termed the ""Mother of All Parliaments"" - an exaggeration, but perhaps only a slight one. The present building largely dates from the 19th century when it was rebuilt following a fire in a splendid example of Victorian neo-Gothic architecture. The House of Commons (elected Members of Parliament or MPs) is located to the north of the building and is decorated with green leather upholstery, and the House of Lords (unelected Lords) is located to the south and decorated with red leather upholstery."
Summer Opening,"While the Houses are in recess, the Palace of Westminster is generally closed - apart from the long Summer recess, during which tours are run through the building, led by Parliamentary employees. Popularity of these tours means you're best advised to book in advance - a stall erected on the green opposite the Palace of Westminster on Millbank sells tickets in the Summer."
no tours for overseas visitors,"Strictly limited numbers of tickets are available to climb the Elizabeth Tower, which was renamed from Clock Tower in 2012. It contains the Great Bell, commonly known as Big Ben. British visitors should write to their Member of Parliament to request tickets. Unfortunately there are no tours for overseas visitors."
The Jewel Tower,"This small tower across the road from the Houses of Parliament is the only part of the original Palace of Westminster still standing. While it is overshadowed in splendour by the surrounding buildings, it's well worth a visit, and has good displays about the early history of Westminster."
State Opening of Parliament,"Probably the most colourful event in the UK's legislative calendar, this takes place in May or June every year, or after a general election, when the Queen travels to the Houses of Parliament to open the new parliamentary session. During this event, the lords and other office holders can be seen dressed in their ceremonial robes, and there is always an elaborate procession when the Queen makes her way to the Houses of Parliament from Buckingham Palace. Many traditions of the State Opening can trace their origins to a more turbulent past, when the relationship between the monarch and Parliament was sometimes antagonistic. In particular, since the English Civil War, the monarch has been banned from entering the House of Commons chamber, and instead must send a representative to summon the MPs to the Lords chamber, where she delivers her speech."
Buckingham Palace,"The main residence of Her Majesty Queen Elizabeth II (reigned since 1952, coronated 1953). Other residences include Sandringham House, Windsor Castle, Holyrood Palace and Balmoral Castle. These other residences are generally easier to visit (open more days and less queues), and also of interest is the former Royal Yacht Britannia in Edinburgh where the Queen's bedroom can be seen.In the summer, 19 State Rooms are open to the public, while the Queen is staying at her Scottish palace at Balmoral. Places are strictly limited, and it might not be possible to just turn up and get a ticket for a specific entry time, visitors should really book in advance to ensure admission."
St James's Palace,The most senior of the Royal palaces in London (built between 1531 and 1536) and the official seat of the monarch.
The Guards Museum,The most senior of the Royal palaces in London (built between 1531 and 1536) and the official seat of the monarch.
Henry VII Lady Chapel,"Described as ""the wonder of the entire world"", this chapel at the eastern end of Westminster Abbey is a breathtakingly beautiful masterpiece of medieval architecture."
St. Margaret's Church,"St. Margaret's is the church of the British Parliament, more specifically, the parish church of the House of Commons."
Westminster Abbey,"Note that the Abbey itself charges tourists for entry, but not for worshippers. Attend a church service for free and enjoy some of the finest choral music in London from the choir. Choral Evensong at 3pm (Sa Su) or 5pm (weekdays), depending on time of year, is an especially good bet. The Abbey is the traditional scene for the Coronation of British monarchs and the burial place of many past kings and queens. The Abbey contains a good gift shop and the Cellarium Café, which traces its history to the 14th century, is a good place to buy a noontime meal.  Westminster Abbey is usually open to visitors from Monday to Saturday throughout the year. On Sundays and religious holidays such as Easter and Christmas, the Abbey is open for worship only. All are welcome and it is free to attend services.  Visitor access to the Abbey is via the West Gate of the North Green."
Tate Britain,"This gallery houses the Tate collection of British art from 1500 through to contemporary art. A side wing collects together the gallery's collection of paintings by Turner, including some stunning seascapes. Temporary exhibitions are exceedingly varied - recent examples include exhibitions of Turner's paintings of Venice and the work of photographer Wolfgang Tillmans. The best known exhibition is the Turner Prize, consists of works by four artists shortlisted for the annual contemporary art prize, which runs from late October to January each year."
Green Park,"In contrast to the other Royal Parks in the area, Green Park can seem a little plain.  It has no lakes or buildings and few monuments.  It is still a pleasant green, lightly wooded, area in the centre of London, neighbouring two other parks and Buckingham Palace."
St. James's Park,The oldest of the Royal Parks of London.
Wellington Arch,"The Arch was designed in the 1820s by Decimus Burton as a Roman-style triumphal arch to commemorate victory in the Napoleonic Wars; although money ran out before it was completed.  Adrian Jones' chariot statue on the top, ""Peace descending on the Quadriga of War"", was added in 1912.  The original equestrian statue, added in 1846, was widely disliked and now stands in Aldershot.  The arch is now owned by English Heritage and is open to the public: it contains exhibits about the arch and English history, while the view from the top is quite impressive."
Duke of Wellington,"Equestrian statue of the Iron Duke, with four soldiers at each corner of the pedestal, representing regiments that fought under him: a Grenadier, Scottish Highlander, Irish Dragoon, and Welsh Fusilier.  The bronze came from melting down captured French cannons."
Royal Artillery Memorial,A stone howitzer by WWI veteran Charles Sargeant Jagger
Australian War Memorial,Created by Tonkin Zulaikha Greer and Janet Laurence to remember the Australians who died in both World Wars.  Made from Australian granite.
Machine Gun Corps Memorial,A statue of David holding Goliath's sword by Francis Derwent Wood commemorating the dead of the WWI corps.
New Zealand Memorial,Sixteen cruciform bronze pillars designed by Paul Dibble and John Hardwick-Smith.
Simón Bolívar,Sixteen cruciform bronze pillars designed by Paul Dibble and John Hardwick-Smith.
Thomas Cubitt,Sixteen cruciform bronze pillars designed by Paul Dibble and John Hardwick-Smith.
Westminster Cathedral,"The brick and stone Catholic Cathedral (not to be confused with the much more famous Westminster Abbey) is near Victoria Station, just off Victoria Street. Construction started in 1895, and some of the interior is still unfinished. Worth a quick visit if you are passing."
Banqueting House,"Designed and built in 1619-1622 by the Neo-Classical architect Inigo Jones, The Banqueting House is now all that remains of Whitehall Palace, the sovereign's principal residence from 1530-1698 when most of it was destroyed by fire. Renowned for its architecture and paintings (by Rubens, among others), the building is also famous for being the scene of Charles I's execution in 1649 at the end of the English Civil War."
Cabinet War Rooms and Churchill Museum,"A branch of the Imperial War Museum, the Cabinet War Rooms preserves the underground corridors and rooms from which Churchill and the cabinet directed the war against Hitler and the Nazis, maintained almost exactly as they were left in 1945. In 1984, IWM opened the rooms to the public for the first time.  In 2005, the attached Churchill Museum was opened as the world's first permanent museum dedicated to the life and wartime achievements of Sir Winston Churchill.  Audio guides are included in your admission.  No cloakroom, no rucksacks, no suitcases.  Café is open daily from 10am to 5pm. Hot food is served until 3pm."
Downing Street,Site of the London residences for the Prime Minister (No. 10) and the Chancellor (No. 11).
Household Cavalry Museum,Site of the London residences for the Prime Minister (No. 10) and the Chancellor (No. 11).
Whitehall,"This street runs between Parliament Square and Trafalgar Square, and is the site of several British government buildings. Horseguards Parade, and the heavily guarded entrance to Downing Street (see above) are on the west side. Banqueting House is on the east side. In the centre of the street sits the Cenotaph, a war memorial erected following World War I, which is the centre of the annual Remembrance Day ceremony on 11 November."
Changing of the Guard,"Each morning between May and July at 11:30 the guard changes outside Buckingham Palace. The rest of the year, the guard changes on alternate days, weather permitting. A board is placed outside the palace in the morning to say whether the Changing of the Guard ceremony will take place or not. There is no charge to view the Changing of the Guard—simply turn up and stand at the fence in front of the Palace, but it is worth getting there early to ensure a good view, particularly when the weather is fine."
Changing of the Guard,"Each morning the guard is also changed at Horse Guards Parade.  As this changing of the guard is less famous than the Buckingham Palace affair, the crowds are usually smaller; plus there are no railings here to spoil the view.  The ceremony does not take place in very wet weather.  The cavalry are based at Hyde Park Barracks and can be seen proceeding through the park, under the Wellington Arch, along Constitution Hill and The Mall each morning."
Dismounting Ceremony,"In the late afternoon at Horse Guards an officer will inspect the guards, after which the mounted sentries return their horses to the stables for the night.  They are replaced by two dismounted sentries.  This ceremony was born as a punishment detail in 1894 but it was retained as a tradition when the 100-year punishment period ended in the 1990s."
Trooping the Colour,"A ceremony performed by regiments of the British and Commonwealth armies to mark the official birthday of the Queen.  The Queen travels by carriage down The Mall from Buckingham Palace to Horse Guards Parade, where she inspects the troops and then entire Household Division performs a march past the Queen as she receives their salute. Tickets to Horse Guards Parade are awarded by ballot but the parade along the rest of the route can be watched for free.  Up to three tickets can be requested by sending a letter (this is by post only), enclosing a self-addressed envelope, to the Brigade Major of the Headquarters Household Division, in January or February; these will be entered into the ballot and those chosen will be sent offer letters which contain payment details.  Those without a ticket can get their best view by standing on The Mall, along the edge of the parade, or on the edge of St James's Park by Horse Guards Parade.  Arriving before 09:00 is recommended."
Major General's Review,Tickets are made available by the same ballot as Trooping the Colour.
Colonel's Review,Tickets are made available by the same ballot as Trooping the Colour.
Beating Retreat,"This was originally a 16th-century tradition for recalling troops to a castle at sunset before the gates closed.  Today, the ceremony has evolved into a military pageant of music and precision drilling, while also serving as practice for military bands.  The proceeds from ticket sales go to charity."
Cineworld Haymarket,Slightly off the main area for cinemas and entertainment around Leicester Square and Theatreland this cinema offers projections of recent movies on three large screens.
Vue Piccadilly,Multi screen of the Vue network very close to Piccadilly Circus.
Apollo Victoria Theatre,Multi screen of the Vue network very close to Piccadilly Circus.
Trafalgar Studios,Multi screen of the Vue network very close to Piccadilly Circus.
Victoria Palace Theatre,Multi screen of the Vue network very close to Piccadilly Circus.
St John's Smith Square,Former baroque church by Thomas Archer. From the '60 converted into a concert hall and featuring world class classical music performers with daily concerts from September to July.
Free Walking Tours,There are a number of regular free walking tours in London but the most well known leaves from The Duke of Wellingon Arch twice daily and covers many of the important sights in Westminster. Duration about 2 and half hours.
Cardinal Place,High street shops like Marks & Spencer and a selection of chain restaurants.
Les Senteurs,Specialist perfumery.
Retromania,Charity shop specialising in vintage and retro clothing.
New & Lingwood,Charity shop specialising in vintage and retro clothing.
Turnbull & Asser,Charity shop specialising in vintage and retro clothing.
"73 Jermyn St, SW1Y 6NP","With another branch at 51.5076-0.13897 73 Jermyn St, SW1Y 6NP"
Harvie & Hudson,"With another branch at 51.5076-0.13897 73 Jermyn St, SW1Y 6NP"
Charles Tyrwhitt,"With another branch at 51.5076-0.13897 73 Jermyn St, SW1Y 6NP"
Emma Willis,"With another branch at 51.5076-0.13897 73 Jermyn St, SW1Y 6NP"
A R M Chicken,"Halal.  Traditional British kebab shop for cheap, unhealthy food next door to Victoria Coach Station."
Friar's Inn,Halal.  Fish and chip shop near Victoria Coach Station.  Split into separate restaurant and takeaway sections.
Westminster Cathedral Cafe,The cafe in the basement of Westminster Cathedral is one of the cheapest places to have lunch in the area. Simple tasty hot lunches (Jacket Potatoes etc) cost under £5.
Cardinal Place,"A selection of chain restaurants together in the shopping centre. Includes Browns Bar & Brasserie, La Tasca, Leon, Nandos, Royal Quarter Café, Wagamama, and Zizzi."
The Ebury Restaurant and Wine Bar,French/European restaurant.
Seafresh,Fish and chips restaurant and takeaway.
Oliviomare,"Sardinian seafood restaurant. Part of a small, local chain found only in this area."
The Orange,Modern gastropub. Four en suite bedrooms are also available for hire on the second floor.
Quaglinos,"Owned by famed designer Terence Conrad, it serves standard food with a menu that changes frequently. It features live jazz every night and on Sunday lunch."
The Cinnamon Club,Award winning Indian restaurant. Housed in a converted Grade II listed library.
